,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
2523,HSON,Industrials,55986024,200917000.0,169207000.0,101448000.0,93811000.0,7129000.0,3227000.0,-1243000.0,-955000.0,1.41,2.37,1.11,-0.43,-0.3,2.94,13.971632,6.7006803,4.752255531914894,2280875,0.04244,0.15568221523410203,0.082078543086784,-0.03626021003500583,-0.026502747405228396,0.0,25.542638241902775,20.5,0.0422562893081761,0.044027876691423336,0.006242707117852976,0.10492773247770157,0.05269259658404363,-0.027387300048473097,-0.020447927372387802,-1.0,-1.0,-1.0,-1.0,1.71,1.1912681
2524,HSPO,Financial Services,96620768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2525,HST,Real Estate,11394081792,4907000000.0,2890000000.0,1620000000.0,5469000000.0,633000000.0,-11000000.0,-732000000.0,920000000.0,1.12,0.89,-0.02,-1.04,1.26,0.91,14.303572,17.604395,15.71820982142857,1276625024,0.1093,0.09433681073025335,-0.0017078093463747865,-0.11580446131941148,0.12570023227216834,0.4811,9.014299071361458,16.18,0.7128166915052161,0.8469181804067691,0.9731055212782788,0.05159344689868775,-0.0008905440414507772,-0.05678820791311094,0.07476635514018691,4.795454545454546,-0.2619047619047619,-34.857142857142854,16.428571428571427,0.57,1.6346939
2526,HSTM,Healthcare,660901056,266826000.0,256712000.0,244826000.0,254112000.0,12091000.0,5845000.0,14091000.0,15770000.0,0.42,0.39,0.19,0.44,0.49,0.44,51.285717,48.954548,116.55844761904763,33561876,0.03857,0.03619366348963073,0.017240921600264292,0.04218079278696769,0.04663362589009013,0.118999995,20.04855822123888,21.93,0.06980997653144308,0.0772169111465729,0.08525064209637732,0.02429175012707412,0.012008143760798598,0.028164369104940308,0.03221365188828788,2.67618415227977,0.8299020303847792,2.058582907231556,2.3252727808905926,4.59,1.9405406
2527,HSTO,Healthcare,3075667,3769000.0,919000.0,2059000.0,11304000.0,-10621000.0,-14950000.0,-18769000.0,-2966000.0,1.05,-3.46,-7.79,-41.6,-5.021221,-2.65,0.68571436,-0.27169812,-0.25876011428571427,-5735625,-1.02906,-0.7373134328358208,-0.7054548886372216,-2.3879134860050892,0.08001294882516388,0.0,-0.5273019208891794,0.708,0.32086081221797985,0.22385805964514913,0.6743002544529262,-0.5568604834058617,-0.5487245366122224,-1.2501831745820289,-1.008157715839565,-1.0,-1.0,-1.0,-1.0,-0.01,0.33088234
2528,HSY,Consumer Defensive,45112905728,10419294000.0,8971337000.0,8149719000.0,7986252000.0,1644817000.0,1477512000.0,1278708000.0,1149692000.0,8.25,8.22,7.34,6.3,5.64,10.32,26.752728,21.38663,2.592318787878788,1146232576,0.54352003,0.49849827733771696,0.5358684389290842,0.5713918019842861,0.6588515490597675,0.47689998,28.829106323636715,224.36,1.4521233843221972,1.8238942068286674,2.056687056472568,0.15022778710399842,0.14190157709716583,0.14002734387191199,0.14123294999812663,12.364349126882109,15.87203643824727,,,2.64,12.212815
2529,HT,Real Estate,268106864,405874000.0,295989000.0,176660000.0,529960000.0,146722000.0,-40173000.0,-166345000.0,-3669000.0,3.15,3.08,-1.61,-4.93,-0.74,-0.56,2.0444443,-11.5,-3.6507936507936507,291347488,0.24884,0.2148199121522694,-0.07207548253058091,-0.2670051348067345,-0.00454277001251769,0.0643,0.8951201322868451,6.54,0.9500556368960469,2.101935145880504,2.0068699508670105,0.09854541375815463,-0.021914808656603082,-0.08397072571868179,-0.0017286805488808102,29.409100020044097,-7.199462365591398,-25.078395899291422,-0.4344068197963533,-0.33,0.38746163
2530,HTBI,Financial Services,406460320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.29,-1.0,-1.0,-1.0,-1.0,2.83,10.218341,8.268551,3.61072096069869,-1,0.10373,-1.0,-1.0,-1.0,-1.0,0.1393,-1.0,24.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05,0.85504436
2531,HTBK,Financial Services,549342400,189991000.0,155813000.0,151812000.0,142056000.0,66555000.0,47700000.0,35299000.0,40461000.0,1.19,1.1,0.79,0.59,0.87,1.02,7.5714283,8.833334,7.4229697478991605,-1,0.11768,0.1052326169725641,0.07976215160494157,0.06108266466397526,0.07015855510934477,0.4262,-1.0,9.25,0.06221776692765979,0.06676108810958684,0.06876753148095914,0.012912710041317568,0.008673659296844443,0.007617205791657262,0.009845811971053152,0.055251347765954445,0.06270960719070162,0.06620676978710076,0.052452407034101,1.22,0.8420561
2532,HTCR,Technology,23448038,8818312.0,10822514.0,9026463.0,7208964.0,-6677466.0,-338156.0,150955.0,-1223574.0,-0.17,-0.37,-0.017877,0.00798,-0.064685,0.55,-1.0,2.0454545,-12.032085294117646,-1,-1.0,-1.3889312174462713,0.6049821809386137,-0.106750102715726,0.5029190971925371,0.0,-1.0,1.205,0.947303130087617,-11.076757932702629,-6.005451535502869,-0.5501023677547998,-0.0370656536554263,0.014575445200168933,-0.15403888569961025,-1.0,-1.0,-1.0,-1.0,-1.0,4.1360292
2533,HTGC,Financial Services,2418410496,184638000.0,255135000.0,297774000.0,243604000.0,102081000.0,174155000.0,227261000.0,173598000.0,1.5,0.8,1.5,2.02,1.71,1.93,11.32,8.797928,5.8652853333333335,167243120,0.20944001,0.07283909126132124,0.13309036664330742,0.17593891479781745,0.15321314435651062,0.6978,14.588191412836593,17.13,1.127294483820076,0.9504320440916528,1.003287130797768,0.0337028348996568,0.06698235739590533,0.08660871182398455,0.07051188317638572,0.03444080628754485,0.07153560329296675,0.09653928204587953,0.07500369406090059,1.72,1.5293164
2534,HTH,Financial Services,1973583360,1291435000.0,1833257000.0,2114646000.0,1647322000.0,113134000.0,374495000.0,447836000.0,225291000.0,1.55,1.61,4.64,5.02,2.44,1.38,19.56129,21.971014,14.174847741935483,-1,0.05185,0.05530888870854669,0.14845195642074185,0.19270557445784936,0.10712640136488197,0.4,-1.0,31.05,0.7056823437272366,0.5463691615384981,0.5465922298304732,0.006954452253438254,0.020038172023448986,0.02642994703104248,0.014843464375020054,0.03439214720643983,0.12292630887904152,0.1814170620414301,0.1075733621862378,1.35,0.95607483
2535,HTHT,Consumer Cyclical,15017382912,13862000000.0,12787000000.0,10196000000.0,11212000000.0,-1821000000.0,-465000000.0,-2192000000.0,1769000000.0,-0.12,-5.9,-1.5,-7.5,6.2,1.73,-1.0,26.566473,-221.387275,1466000000,-0.01849,-0.20861496162217893,-0.04252400548696845,-0.19346866725507503,0.2397343813524868,0.0,9.969482000763984,45.86,5.027723679688395,4.038591678097851,3.969991173874669,-0.02960638626497797,-0.007349570879893787,-0.03331408249490866,0.033388067870826495,-0.9362467866323907,-0.2366412213740458,-1.139885595423817,0.9170554691550026,9.06,1.2416923
2536,HTLD,Industrials,1218001152,967996000.0,607284000.0,645262000.0,596815000.0,133584000.0,79277000.0,70806000.0,72967000.0,1.64,1.69,1.0,0.87,0.89,0.86,9.402439,17.930233,10.933068902439025,-5319500,0.07131,0.1561514804021616,0.1090314701376148,0.0977532464305141,0.10657422161981366,0.105299994,-230.30549562928846,15.51,0.5072748887462784,,,0.08001495069146948,0.08537793659306742,0.07444048209795033,0.08117085738504957,-1.0,-1.0,-1.0,-1.0,2.33,1.3957278
2537,HTLF,Financial Services,1304495232,727547000.0,688907000.0,606919000.0,569359000.0,212180000.0,219923000.0,137938000.0,149129000.0,5.01,4.8,5.01,3.58,4.14,4.4,6.105788,6.9522724,1.387679121756487,-1,0.120790005,0.12229007149629262,0.10078142113063188,0.06634087314011766,0.09449686560799221,0.2323,-1.0,31.62,0.43103532741037026,0.23081022721336206,0.3005505400794813,0.010481012168011544,0.011410020540558433,0.007702445212813986,0.011289443576514863,0.030091698985436913,0.028570148032191642,0.021922525618369926,0.04340898300975042,0.71,0.7461521
2538,HTOO,Utilities,31316100,0.0,0.0,0.0,0.0,-27347000.0,23564000.0,-183130000.0,-2000.0,-2.21,-2.05,1.8,-68.53,-0.000172,-0.24,-1.0,-7.8333335,3.5444947963800906,-38201000,-0.69351,-0.9316594555922734,0.4759250282759735,-24.868278109722976,-2.0,0.0,-0.7494312976100101,1.97,0.28351446189486595,0.016157699143641947,,-0.41837374741834316,0.3402792820112926,-2.933741309153824,-0.11764705882352941,-1.0,-1.0,-1.0,-1.0,-1.0,0.8842898
2539,HTZ,Industrials,5516700160,8685000000.0,7336000000.0,5258000000.0,9779000000.0,2059000000.0,366000000.0,-1714000000.0,-58000000.0,3.09,5.43,-0.27,-11.44,-0.49,2.13,5.6634307,8.215962,2.6588873786407765,-2482500096,0.36925,0.7784499054820416,0.12294255962378232,-30.607142857142858,-0.03072033898305085,0.0,-2.265410425990171,17.84,5.922495274102079,4.170977494121599,141.125,0.09152331421967373,0.018500732952535005,-0.10137213153536788,-0.0023551386689405936,-1.0,-1.0,-1.0,-1.0,-0.36,1.9213878
2540,HUBB,Industrials,16448628736,4947900000.0,4194100000.0,4186000000.0,4591000000.0,511300000.0,365000000.0,351200000.0,400900000.0,12.25,10.13,7.33,6.46,7.35,16.16,25.036736,18.978962,1.5493030204081633,535887488,0.2725,0.21656995213689695,0.1636918109247466,0.16966183574879226,0.2058959478198346,0.36060002,31.067475361544545,310.43,0.611038163412258,0.6481298771190241,0.7681159420289855,0.09463961796172213,0.06910915459623213,0.06906452183831194,0.08176626555170304,7.758725341426404,5.2821997105644,4.939521800281294,7.197486535008976,2.01,6.276476
2541,HUBC,Technology,57645300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3439635
2542,HUBG,Industrials,2758612736,5340490000.0,4232383000.0,3495644000.0,3668117000.0,356948000.0,171474000.0,73559000.0,107171000.0,10.21,10.75,5.13,2.22,3.22,6.77,8.101861,12.218612,1.1967298726738491,246841872,0.17476,0.22314800806700666,0.1279356926809688,0.06352667664430191,0.09966808614322423,0.0,11.17814663551085,84.19,0.28241024954957544,0.24045335645229401,0.2751314206557776,0.1270240964584295,0.07035425352870847,0.03493832039198327,0.05381221084428698,,,,4.741869828768639,-1.51,1.6421821
2543,HUBS,Technology,25244256256,1730969000.0,1300658000.0,883026000.0,674860000.0,-112749000.0,-77837000.0,-85031000.0,-53746000.0,-2.81,-2.35,-1.66,-1.9,-1.28,6.45,-1.0,78.84651,-28.059256227758006,351506368,-0.20909001,-0.11363260715322347,-0.089078838497183,-0.11149340134136668,-0.08269149698903622,0.0,71.74956982856139,508.08,0.8126582303995872,0.815940508057345,1.034045538284021,-0.04430672234233937,-0.035789528860328094,-0.04308932048084339,-0.0342490893843499,-0.9996276298640849,-0.4450498870751022,-2.770010098706714,-0.9994421303183576,2.17,23.416521
2544,HUDA,Financial Services,90357912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2545,HUDI,Basic Materials,56387232,76366148.0,70246611.0,59137278.0,65518316.0,1924202.0,2531475.0,3322736.0,5392022.0,0.15,,0.21,0.251437,0.408023,-1.0,26.4,-1.0,-1.0,11772355,0.03853,0.038964465626864744,0.04942944404867521,0.12997569617333743,0.2564149240675858,0.0,4.886564158148476,4.04,0.44017812586339555,0.6984743089709147,1.2806266022596289,0.022734888448340988,0.02525266304505753,0.04806964706726538,0.07840261831106037,0.14989597189854634,0.178626013341304,0.2470563348812448,0.42205976536014966,-1.0,1.0616622
2546,HUGE,Healthcare,55828056,0.0,0.0,0.0,196819.187457,-23606828.0,-35285429.0,-31799793.0,-39818097.330567,-0.69,-0.61,-1.01,-2.64,-5.55,-1.0,-1.0,-1.0,-1.0,-12926502,-0.98829,-0.7729244305096356,-0.6518520668308633,-0.8758202709260232,-1.0786174808236826,0.0,-4.228277688735901,1.4,0.016908495846077988,0.010269616481398344,0.014063038483214836,-0.6145905969426817,-0.5604142660218044,-0.7577295890922447,-0.9054044040204133,-28.52402816778877,-53.44447052978828,-18.965193276258464,-4.415056994121745,-1.0,3.5929646
2547,HUIZ,Financial Services,63446832,1157908000.0,2245016000.0,1220222000.0,993319000.0,-31187000.0,-107666000.0,-18292000.0,14902000.0,-0.06,-0.6,-2.2,-0.4,-0.494623,0.09,-1.0,13.777778,-229.62963333333335,-1,-0.07237,-0.09148994217889632,-0.29901906327763955,-0.03902851180862118,-0.0482807554114167,0.0,-1.0,1.27,0.9860008976792352,1.3908055234624956,0.7473473541818244,-0.028622062491854915,-0.05796428875223828,-0.013691862728072959,0.029288234195811755,-0.40342798007890823,-1.4748565088149477,-0.3969273500564187,0.6369737123316948,-1.0,0.17714286
2548,HUM,Healthcare,61886509056,92870000000.0,83064000000.0,77155000000.0,64888000000.0,2806000000.0,2933000000.0,3367000000.0,2707000000.0,24.65,22.2,22.79,25.47,20.2,32.03,20.093712,15.463941,0.6273404056795132,12195999744,0.20796,0.18326693227091634,0.1824004975124378,0.24526515151515152,0.2248899227382238,0.1246,5.0937934367014694,497.21,0.7461302331656978,0.7972636815920398,0.5084498834498834,0.06517245383811404,0.06614347247592631,0.09628528124910635,0.09310724358533398,0.18694203864090606,0.20782257493091477,0.22542849491162292,0.21758701069045897,1.29,3.6457381
2549,HUMA,Healthcare,463267840,0.0,0.0,0.0,-1.0,-11965000.0,-26477000.0,-66524000.0,-1.0,-0.29,-0.12,-0.66,-0.645843,-1.0,-0.96,-1.0,-4.666667,16.091955172413794,-1,-1.0,-0.10232792829775589,-0.21671550411707893,0.18989657938381524,-1.0,0.0,-1.0,4.04,0.4084564860426929,0.39672925499697154,-0.08238538238224237,-0.05856526123092285,-0.09240471429119856,-0.6235377924415118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.9541042
2550,HUN,Basic Materials,4890129408,8023000000.0,8453000000.0,6018000000.0,6797000000.0,460000000.0,1045000000.0,1034000000.0,562000000.0,1.43,2.29,4.77,4.69,2.46,2.0,18.874126,13.495,9.437062937062937,579625024,0.03343,0.12693156732891833,0.23869346733668342,0.29383347541915317,0.2091551916635653,1.8,8.677403655505392,27.76,0.4793046357615894,0.35404294198264047,0.6027280477408354,0.05596107055961071,0.1112649063032368,0.11867324687248938,0.06754807692307692,1.0823529411764705,2.223404255319149,2.5530864197530865,1.050467289719626,8.16,1.3223262
2551,HURC,Industrials,138192864,250814000.0,235195000.0,170627000.0,263377000.0,8226000.0,6764000.0,-6247000.0,17495000.0,0.66,1.24,1.01,-0.93,2.57,-1.0,32.401516,-1.0,-1.0,-19788250,0.019019999,0.03694687483156968,0.028370222171890662,-0.027025974700192086,0.07282149472413578,0.9242,-7.184419036549468,22.0,0.03946659240761036,0.04620017699931633,0.05243826466160209,0.026861548408585508,0.020316277952152823,-0.021129356851735975,0.058110374835998874,0.8907417433676231,0.7073833925956913,-0.7428061831153389,2.1377077223851417,-1.0,0.6068905
2552,HURN,Industrials,1938268416,1158961000.0,926958000.0,871014000.0,965474000.0,75552000.0,62987000.0,-23840000.0,41743000.0,2.96,3.73,2.94,-1.09,1.9,5.08,34.084457,19.860237,6.709539527027028,76342752,0.12946999,0.13685964785160495,0.11013638748032872,-0.04319294418616449,0.07129888208518016,0.0,25.180159892585483,100.06,0.6269219621766539,0.5197324707116628,0.49620249953799495,0.06301040832666133,0.05627110043427028,-0.02254424686706838,0.03780140925551789,0.8284755576024738,0.8677807781329219,-0.3356328311980853,0.7653508369850205,1.6,3.2111142
2553,HUSA,Energy,23448762,1638841.0,1330198.0,552345.0,997992.0,-744279.0,-1021530.0,-4037074.0,-2515694.0,-0.04,-0.07,-0.11,-0.62,-0.52,-1.0,-1.0,-1.0,-1.0,-113443,-0.04192,-0.06576718977343037,-0.09906280513769325,-0.6269747323098369,-0.4308286857201965,0.0,-217.27620038257095,2.26,0.018710467219127825,0.026078305514295415,0.03392450412130877,-0.06344449660362471,-0.09516899476823466,-0.5900066657693235,-0.35588523427127666,-0.3540579381287346,-2.2412836045539613,-15.503058697029626,-12.769436929277342,-1.0,1.847079
2554,HUT,Financial Services,583555008,150682000.0,173773979.0,40710527.0,81990119.0,-242813000.0,-72710434.0,19040154.0,2130570.0,-0.82,-1.29,-0.54,0.2,0.02,-1.0,-1.0,-1.0,-1.0,148321744,-0.33895,-0.6794062508743949,-0.12847110224302014,0.16477152816714905,0.049894199903765084,0.0,4.147309378994357,2.78,0.1326813844819385,0.07190253387655937,0.22289791848598622,-0.5880146366152706,-0.10088742930861341,0.13112843028493212,0.029908091334920256,-1.0,-1.0,-1.0,-1.0,-1.0,1.238834
2555,HUYA,Communication Services,630942272,9220462000.0,11351446000.0,10914374000.0,8374501000.0,-486656000.0,583499000.0,884158000.0,468173000.0,-0.26,-2.02,2.45,3.89,2.18,0.08,-1.0,32.875004,-126.44232307692306,-1,-0.04087,-0.04488050396131388,0.05551739686044063,0.09043449692731081,0.0539068607978261,0.0,-1.0,2.69,0.003542993821479149,0.007759794508211594,0.00888298783096026,-0.03701648595760237,0.044021241284948665,0.07124166454282507,0.04118866322674866,-0.5370204642386188,0.958729381532228,1.8924371690432058,1.23390455005482,97.43,0.058223195
2556,HVT,Consumer Cyclical,540989120,1047215000.0,1012799000.0,748252000.0,802291000.0,89358000.0,90803000.0,59148000.0,21865000.0,4.87,5.43,5.06,3.18,1.143986,4.06,6.850103,8.216749,1.6872174537987679,-21313876,0.25319,0.3087709356286649,0.3547407899363207,0.23381705914210155,0.0839337742751523,0.26450002,-23.59600107460511,33.57,0.7646432779657152,0.8999179591358363,0.9237015104736982,0.13767527567256094,0.13230995643241195,0.08693479449477638,0.03903962347698153,-1.0,-1.0,-1.0,-1.0,0.71,1.787494
2557,HWBK,Financial Services,120372376,72727000.0,75076000.0,67973000.0,57635000.0,20751000.0,22517000.0,14293000.0,16114000.0,2.47,2.942308,3.144231,1.961538,2.200444,-1.0,6.923077,-1.0,-1.0,-1,0.12352,0.1628666284700693,0.15116544482934557,0.1094502599759551,0.14007545332846538,0.2999,-1.0,17.6,1.169592892293444,0.8642887832648567,1.2121771358996547,0.010787922268317788,0.012293958668887009,0.008244070158519402,0.010793308871893592,0.0826917559296098,0.07238307707638847,0.06993243077946797,0.08907634562550787,-1.0,0.9517449
2558,HWC,Financial Services,3556879872,1381489000.0,1297569000.0,1266951000.0,1211124000.0,524089000.0,463215000.0,-45174000.0,327380000.0,6.0,6.0,5.23,-0.54,3.72,4.67,6.883333,8.843683,1.4739471666666668,-1,0.15163,0.15678950813551493,0.12620451662401863,-0.013135699798634787,0.09440880587481273,0.19,-1.0,42.79,0.6322414579187394,0.5201901615975797,0.5948880860127507,0.014895736890460318,0.012679981402201213,-0.0013429214448329333,0.010698428146728526,0.06001525777672527,0.03740707888277266,-0.005198219666724317,0.05152716390322123,1.05,1.0006784
2559,HWEL,Financial Services,321249984,0.0,-1.0,-1.0,-1.0,11413092.0,-1.0,-1.0,-1.0,0.21,0.37,-1.0,-1.0,-1.0,-1.0,48.95238,-1.0,-1.0,35195,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7287.967040772836,10.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2560,HWKN,Basic Materials,1215063808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.86,-1.0,-1.0,-1.0,-1.0,2.68,20.167833,21.522388,7.525310489510489,77234248,0.1864,-1.0,-1.0,-1.0,-1.0,0.1908,15.173052866391606,55.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.2559977
2561,HWM,Industrials,20156203008,5663000000.0,4972000000.0,5259000000.0,14192000000.0,469000000.0,258000000.0,261000000.0,470000000.0,1.16,1.12,0.6,0.59,1.05,2.12,42.043106,23.004719,19.83165431034483,451624992,0.14786,0.130241599555679,0.07354618015963511,0.0729050279329609,0.10201866724549598,0.111099996,45.04220044084717,49.22,1.155790058317134,1.2063854047890537,1.4175977653631284,0.04573378839590444,0.02524708875623838,0.02280272584308929,0.026737967914438502,-1.0,-1.0,-1.0,-1.0,1.61,5.401484
2562,HXL,Industrials,5828132864,1577700000.0,1324700000.0,1502400000.0,2355700000.0,126300000.0,16100000.0,31700000.0,306600000.0,1.75,1.5,0.19,0.38,3.61,2.57,39.42857,26.84825,15.341857142857142,37062500,0.09471,0.08126367262900527,0.010838101649276339,0.020990597271884518,0.21201853260493742,0.2571,157.50217202185496,69.11,0.4655128040149273,0.5542241669471558,0.6134286849423918,0.044514150777147286,0.005710434844293112,0.010864349852628692,0.09799910503100429,2.653361344537815,0.3609865470852018,0.70917225950783,6.593548387096774,1.04,3.4952638
2563,HY,Industrials,789467136,3548300000.0,3075700000.0,2812100000.0,3291800000.0,-74100000.0,-173000000.0,37100000.0,35800000.0,-1.35,-4.38,-10.29,2.21,2.15,4.25,-1.0,10.825882,-8.019171851851851,34125000,0.14086,-0.36252446183953035,-0.48445813497619716,0.06013940671097422,0.0657725519015249,0.643,18.470073435897433,47.12,2.704990215264188,1.451974236908429,0.4687955908575134,-0.03657092093574178,-0.08781280138064057,0.019951599892444206,0.019380684278908617,-1.2474747474747474,-2.4128312412831243,0.4625935162094763,0.4475,0.78,2.7194276
2564,HYFM,Industrials,46275052,344501000.0,479420000.0,342205000.0,235111000.0,-285415000.0,13416000.0,-7273000.0,-40083000.0,-6.47,-6.35,0.34,-0.46,-1.747112,-0.45,-1.0,-2.2666667,0.35033488408037095,33312124,-0.24127,-0.8157487831577022,0.021121571837904217,-0.03448259513175737,-1.2855355997434252,0.0,1.3106902003606855,0.9624,0.5318093866200222,0.2638197046506502,0.09509382793313041,-0.49762099452715414,0.015053150547213888,-0.02637103645823891,-0.21590511228056947,-1.0,-1.0,-1.0,-1.0,-0.02,0.14311773
2565,HYLN,Consumer Cyclical,224227952,2106000.0,200000.0,0.0,0.0,-153357000.0,-96048000.0,-39182000.0,-14113000.0,-0.92,-0.87,-0.56,3.11,-0.091701,-0.8,-1.0,-1.55,1.684782608695652,-121942496,-0.36477003,-0.3620548003418529,-0.173398445609886,-0.06120580847527524,0.7810614865238806,0.0,-1.9277749538602196,1.3,0.017279153111380775,0.015605282398924022,0.010570662701040977,-0.3432779025077058,-0.1660466081183874,-0.060205252862983956,-1.001206015891033,-1.0,-1.0,-1.0,-1.0,-1.0,0.61845386
2566,HYMC,Basic Materials,71815632,33229000.0,110734000.0,47044000.0,13709000.0,-60828000.0,-88564000.0,-132670000.0,-98895000.0,-0.18,-0.36,-1.47,-3.92,-327.95,-0.25,-1.0,-1.4272,7.928888888888889,-35764500,-0.91035,-0.9608567908255141,1.2930183665722546,-4.15320560981718,0.2251446211846985,0.0,-2.12169682182052,0.377,2.132957381606799,-2.3453587175519024,4.6263774104683195,-0.2443342946889787,-0.6222703128073972,-0.5703145822049126,-0.7345306267964973,-1.0,-1.0,-1.0,-1.0,-1.0,1.9182795
2567,HYPR,Healthcare,163476176,6814000.0,1496000.0,294000.0,0.0,-73164000.0,-64851000.0,-23427000.0,-19415000.0,-0.9,-1.04,-17.57,-0.334517,-0.277229,-0.67,-1.0,-3.4328356,3.814261777777778,-1,-1.0,-0.5913580446484861,-0.3482362922669645,0.3837095030628624,0.4870309050772627,0.0,-1.0,2.35,,,-0.0029154518950437317,-0.5457922730900926,-0.3202945577928909,-0.32753124737857564,-0.6350789964345295,-1.0,-1.0,-1.0,-1.0,-1.0,1.3135351
2568,HYW,Financial Services,199640000,1942113000.0,1834422000.0,1284863000.0,-1.0,235869000.0,207657000.0,106151000.0,-1.0,1.1,8.42,8.06,3.791107,-1.0,1.42,6.481818,5.021127,4.564660909090908,-1,0.24229999,0.24358755898144505,0.2880416463802854,0.21219293283252408,-1.0,0.0,-1.0,7.19,0.0020654478458928052,,,0.13225715650674102,0.13568637085660856,0.1035386171506714,-1.0,235.869,,,-1.0,-1.0,0.18623482
2569,HYZN,Consumer Cyclical,296108800,3726000.0,6049000.0,0.0,-1.0,-32186000.0,-13846000.0,-14271000.0,-1.0,-0.25,-0.13,-0.06,-0.057779,-1.0,-0.6,-1.0,-2.0166667,8.0666668,-89755752,-0.56514,-0.1045780940312571,-0.03689344705659784,-0.9608806894694317,-1.0,0.0,-3.2990507393888246,1.21,0.031270104298664586,0.02855338571851094,0.1211284675464584,-0.08585314327173403,-0.02611580660798186,-0.6794096643656272,-1.0,-2.1414504324683965,-2.798302344381568,,-1.0,-1.0,1.3626126
2570,HZNP,Healthcare,23828905984,3629044000.0,3226410000.0,2200429000.0,1300029000.0,521482000.0,534491000.0,389796000.0,573020000.0,1.58,2.28,2.37,1.91,3.13,6.0,65.879745,17.348333,10.979957594936709,824714112,0.08541001,0.10281232465605478,0.11439341682088815,0.09683528219029844,0.2621978366916821,0.0,28.832990576981906,104.01,0.5052738727023166,0.5503032386188405,0.24926497093048533,0.05721382008852595,0.061593426297759046,0.06418914023215036,0.1291739423097298,-1.0,-1.0,-1.0,-1.0,4.5,4.487025
2571,HZO,Consumer Cyclical,740447424,2308098000.0,2063257000.0,1509713000.0,1237153000.0,197989000.0,154979000.0,74634000.0,35985000.0,7.29,9.12,7.04,3.46,1.61,4.57,4.6474624,7.4135666,1.0169501508916323,-326447264,0.1612,0.2529674216076845,0.2605161945361511,0.16388777264672363,0.09756818385169962,0.0,-2.3933919384908675,35.75,0.3571881236696113,0.30686914599624804,0.42174849636690626,0.14635810495641907,0.15377601027164492,0.09626231267388004,0.04589437597805334,-1.0,-1.0,-1.0,-1.0,0.23,0.82473224
2572,IAC,Communication Services,4849949184,5235280000.0,3699627000.0,2764536000.0,4757055000.0,-1170170000.0,603311000.0,269726000.0,431131000.0,-6.1,-13.55,6.7,3.16,0.268934,-0.38,-1.0,-148.6579,24.37014754098361,-93383624,0.03637,-0.1972768288698489,0.0840150174279591,0.04088259701481226,0.14724208191002724,0.0,-49.62531087377804,57.88,0.34556530482259973,0.28912963254370216,0.10796042485307102,-0.11258525049224838,0.04782748426470369,0.029440577080105907,0.05173887607144036,-0.46883632897592575,0.20263831416595013,0.12500040550541963,1.221154390854605,-1.29,0.7923862
